"nconst","primaryName","birthYear","deathYear","primaryProfession","knownForTitles","tconst","ordering","category.x","job","characters","averageRating","numVotes","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","age_at_filming","year_ceremony","ceremony","category.y","winner","oscar","yearly_avg_rating","overall_avg_rating","rating_score_plus_minus_1","rating_score_difference","earliest_oscar","rating_up_to_oscar_plus_minus_1","rating_up_to_oscar_difference","rating_after_oscar_plus_minus_1","rating_after_oscar_difference","career_rating_plus_minus_1","career_rating_difference","rating_up_to_50_plus_minus_1","rating_up_to_50_difference","oscars_received","earliest_film","last_film","better_career_in_50s_plus_minus_1","better_career_in_50s_difference","analysis_category_plus_minus_1","analysis_category_difference"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt0487195",2,"actress",NA,"[""Margene Cunningham""]",6.1,2728,"movie","Bonneville","Bonneville",0,2006,NA,93,"Comedy,Drama",58,NA,NA,NA,NA,0,5.78817675159236,5.9274488960145,1,0.311823248407643,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt0488928",1,"actress",NA,"[""The Judge""]",4.6,798,"movie","Guilty Hearts","Guilty Hearts",0,2006,NA,180,"Drama",58,NA,NA,NA,NA,0,5.78817675159236,5.9274488960145,-1,-1.18817675159236,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt0970416",3,"actress",NA,"[""Regina Jackson""]",5.5,170920,"movie","The Day the Earth Stood Still","The Day the Earth Stood Still",0,2008,NA,104,"Adventure,Drama,Sci-Fi",60,NA,NA,NA,NA,0,5.80044313146233,5.9274488960145,-1,-0.300443131462334,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt10353704",2,"actress",NA,"[""Bernadette""]",6.3,398,"movie","Home","Home",0,2020,NA,100,"Drama",72,NA,NA,NA,NA,0,5.65486644151059,5.9274488960145,1,0.645133558489407,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1138489",3,"actress",NA,"[""Gloria""]",6.2,8838,"movie","Personal Effects","Personal Effects",0,2009,NA,111,"Drama",61,NA,NA,NA,NA,0,5.77477288609364,5.9274488960145,1,0.425227113906359,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1142798",1,"actress",NA,"[""Charlotte Cartwright""]",5.8,7309,"movie","The Family That Preys","The Family That Preys",0,2008,NA,111,"Drama",60,NA,NA,NA,NA,0,5.80044313146233,5.9274488960145,-1,-0.000443131462334101,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1179258",3,"actress",NA,"[""Madame Peloux""]",6.1,11280,"movie","Chéri","Chéri",0,2009,NA,100,"Comedy,Drama,Romance",61,NA,NA,NA,NA,0,5.77477288609364,5.9274488960145,1,0.325227113906359,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1226766",2,"actress",NA,"[""Maime Trotter""]",6.4,4986,"movie","The Great Gilly Hopkins","The Great Gilly Hopkins",0,2015,NA,99,"Comedy,Drama,Family",67,NA,NA,NA,NA,0,5.76309220580744,5.9274488960145,1,0.636907794192563,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1440161",3,"actress",NA,"[""Beverly Corbett""]",6.2,28826,"movie","A Little Bit of Heaven","A Little Bit of Heaven",0,2011,NA,107,"Comedy,Drama,Fantasy",63,NA,NA,NA,NA,0,5.77793788024336,5.9274488960145,1,0.422062119756644,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1605783",3,"actress",NA,"[""Gertrude Stein""]",7.7,421935,"movie","Midnight in Paris","Midnight in Paris",0,2011,NA,94,"Comedy,Fantasy,Romance",63,NA,NA,NA,NA,0,5.77793788024336,5.9274488960145,1,1.92206211975664,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1798603",2,"actress",NA,"[""Sunny Soke""]",5.6,25703,"movie","Bad Santa 2","Bad Santa 2",0,2016,NA,92,"Comedy,Crime,Drama",68,NA,NA,NA,NA,0,5.78655155642023,5.9274488960145,-1,-0.186551556420234,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt1860242",3,"actress",NA,"[""Ma Ferguson""]",6.9,91029,"movie","The Highwaymen","The Highwaymen",0,2019,NA,132,"Biography,Crime,Drama",71,NA,NA,NA,NA,0,5.8062986868462,5.9274488960145,1,1.0937013131538,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt2103254",3,"actress",NA,"[""Lenore""]",4.9,51912,"movie","Tammy","Tammy",0,2014,NA,97,"Comedy,Romance",66,NA,NA,NA,NA,0,5.79734420194583,5.9274488960145,-1,-0.897344201945832,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000870","Kathy Bates",1948,NA,"actress,director,soundtrack","tt0120338,tt0109642,tt0257360,tt0100157","tt3302706",2,"actress",NA,"[""Headmistress""]",6.7,6999,"movie","Boychoir","Boychoir",0,2014,NA,103,"Drama,Music",66,NA,NA,NA,NA,0,5.79734420194583,5.9274488960145,1,0.902655798054168,42,2,1.92221793255746,7,14.4324176247731,9,16.3546355573306,6,10.2462993449889,1,39,72,FALSE,FALSE,"Following the path","Following the path"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0103859",3,"actress",NA,"[""Angela""]",5.6,29641,"movie","Boomerang","Boomerang",0,1992,NA,117,"Comedy,Drama,Romance",26,NA,NA,NA,NA,0,6.01636363636364,5.9274488960145,-1,-0.416363636363637,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0106877",2,"actress",NA,"[""Kathleen Mercer""]",4.9,3222,"movie","Father Hood","Father Hood",0,1993,NA,95,"Adventure,Comedy,Crime",27,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,-1,-1.04385614385614,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0107889",2,"actress",NA,"[""Autumn Haley""]",6.4,10778,"movie","The Program","The Program",0,1993,NA,112,"Action,Drama,Romance",27,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,1,0.456143856143856,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0109813",4,"actress",NA,"[""Miss Stone""]",4.9,81498,"movie","The Flintstones","The Flintstones",0,1994,NA,91,"Comedy,Family,Fantasy",28,NA,NA,NA,NA,0,5.88072054527751,5.9274488960145,-1,-0.980720545277507,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0113691",2,"actress",NA,"[""Khaila Richards""]",6.4,6166,"movie","Losing Isaiah","Losing Isaiah",0,1993,NA,111,"Drama",27,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,1,0.456143856143856,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0116253",2,"actress",NA,"[""Jean""]",6.5,57623,"movie","Executive Decision","Executive Decision",0,1996,NA,133,"Action,Adventure,Thriller",30,NA,NA,NA,NA,0,5.85598591549296,5.9274488960145,1,0.644014084507043,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0117427",1,"actress",NA,"[""Sandra Beecher""]",5.4,3230,"movie","Race the Sun","Race the Sun",0,1996,NA,100,"Adventure,Comedy,Drama",30,NA,NA,NA,NA,0,5.85598591549296,5.9274488960145,-1,-0.455985915492957,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0117473",1,"actress",NA,"[""Josie Potenza""]",5.2,3326,"movie","The Rich Man's Wife","The Rich Man's Wife",0,1996,NA,95,"Thriller",30,NA,NA,NA,NA,0,5.85598591549296,5.9274488960145,-1,-0.655985915492957,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0118663",1,"actress",NA,"[""Nisi""]",4.6,5488,"movie","B*A*P*S","B*A*P*S",0,1997,NA,91,"Comedy",31,NA,NA,NA,NA,0,5.88436018957346,5.9274488960145,-1,-1.28436018957346,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0118798",2,"actress",NA,"[""Nina""]",6.8,26347,"movie","Bulworth","Bulworth",0,1998,NA,108,"Comedy,Drama,Romance",32,NA,NA,NA,NA,0,5.87382352941176,5.9274488960145,1,0.926176470588235,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0123324",1,"actress",NA,"[""Zola Taylor""]",6.3,4292,"movie","Why Do Fools Fall in Love","Why Do Fools Fall in Love",0,1998,NA,116,"Biography,Drama,Music",32,NA,NA,NA,NA,0,5.87382352941176,5.9274488960145,1,0.426176470588235,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0244244",3,"actress",NA,"[""Ginger""]",6.5,187607,"movie","Swordfish","Swordfish",0,2001,NA,99,"Action,Crime,Thriller",35,NA,NA,NA,NA,0,5.84773396115362,5.9274488960145,1,0.65226603884638,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0246460",2,"actress",NA,"[""Jinx Johnson""]",6.1,219322,"movie","Die Another Day","Die Another Day",0,2002,NA,133,"Action,Adventure,Thriller",36,NA,NA,NA,NA,0,5.93325387365912,5.9274488960145,1,0.166746126340882,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0285742",2,"actress",NA,"[""Leticia Musgrove""]",7.1,89704,"movie","Monster's Ball","Monster's Ball",0,2001,NA,111,"Drama,Romance",35,2002,74,"ACTRESS IN A LEADING ROLE","True",1,5.84773396115362,5.9274488960145,1,1.25226603884638,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0290334",3,"actress",NA,"[""Ororo Munroe"",""Storm""]",7.4,547688,"movie","X2: X-Men United","X2",0,2003,NA,134,"Action,Adventure,Sci-Fi",37,NA,NA,NA,NA,0,5.86591549295775,5.9274488960145,1,1.53408450704225,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0327554",1,"actress",NA,"[""Patience Phillips"",""Catwoman""]",3.4,119648,"movie","Catwoman","Catwoman",0,2004,NA,104,"Action,Crime,Fantasy",38,NA,NA,NA,NA,0,5.90443568260227,5.9274488960145,-1,-2.50443568260227,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0348836",1,"actress",NA,"[""Miranda Grey""]",5.8,113397,"movie","Gothika","Gothika",0,2003,NA,98,"Horror,Mystery,Thriller",37,NA,NA,NA,NA,0,5.86591549295775,5.9274488960145,-1,-0.065915492957747,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0358082",2,"actress",NA,"[""Cappy""]",6.4,147165,"movie","Robots","Robots",0,2005,NA,91,"Adventure,Animation,Comedy",39,NA,NA,NA,NA,0,5.83165988240615,5.9274488960145,1,0.568340117593849,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0376994",3,"actress",NA,"[""Ororo Munroe"",""Storm""]",6.6,514773,"movie","X-Men: The Last Stand","X-Men: The Last Stand",0,2006,NA,104,"Action,Adventure,Sci-Fi",40,NA,NA,NA,NA,0,5.78817675159236,5.9274488960145,1,0.811823248407643,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0457433",1,"actress",NA,"[""Rowena Price""]",5.7,48295,"movie","Perfect Stranger","Perfect Stranger",0,2007,NA,109,"Crime,Mystery,Thriller",41,NA,NA,NA,NA,0,5.84272939346812,5.9274488960145,-1,-0.142729393468118,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt0469623",1,"actress",NA,"[""Audrey Burke""]",7.1,28875,"movie","Things We Lost in the Fire","Things We Lost in the Fire",0,2007,NA,118,"Drama",41,NA,NA,NA,NA,0,5.84272939346812,5.9274488960145,1,1.25727060653188,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt1221208",1,"actress",NA,"[""Frankie""]",6.4,5583,"movie","Frankie & Alice","Frankie & Alice",0,2010,NA,101,"Biography,Drama",44,NA,NA,NA,NA,0,5.77503457814661,5.9274488960145,1,0.624965421853389,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt1371111",2,"actress",NA,"[""Native Woman"",""Jocasta Ayrs"",""Luisa Rey""]",7.4,361868,"movie","Cloud Atlas","Cloud Atlas",0,2012,NA,172,"Drama,Mystery,Sci-Fi",46,NA,NA,NA,NA,0,5.77834087481146,5.9274488960145,1,1.62165912518854,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt1458169",1,"actress",NA,"[""Karla Dyson""]",5.9,37233,"movie","Kidnap","Kidnap",0,2017,NA,95,"Crime,Thriller",51,NA,NA,NA,NA,0,5.80139891696751,5.9274488960145,1,0.0986010830324915,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt1507563",1,"actress",NA,"[""Kate""]",4.3,9008,"movie","Dark Tide","Dark Tide",0,2012,NA,114,"Adventure,Drama,Thriller",46,NA,NA,NA,NA,0,5.77834087481146,5.9274488960145,-1,-1.47834087481146,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt1911644",1,"actress",NA,"[""Jordan Turner""]",6.7,122581,"movie","The Call","The Call",0,2013,NA,96,"Horror,Thriller",47,NA,NA,NA,NA,0,5.76558533145275,5.9274488960145,1,0.93441466854725,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt3448854",3,"self",NA,"[""Self""]",7.3,93,"movie","Lost in America","Lost in America",0,2018,NA,105,"Documentary",52,NA,NA,NA,NA,0,5.77292915833889,5.9274488960145,1,1.52707084166111,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt4669186",3,"actress",NA,"[""Halle Berry""]",5.9,9555,"movie","Kevin Hart: What Now?","Kevin Hart: What Now?",0,2016,NA,96,"Comedy,Documentary",50,NA,NA,NA,NA,0,5.78655155642023,5.9274488960145,1,0.113448443579767,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt5834426",1,"actress",NA,"[""Jocinda Fowler""]",5.1,67941,"movie","Moonfall","Moonfall",0,2022,NA,130,"Action,Adventure,Sci-Fi",56,NA,NA,NA,NA,0,6.10287990196078,5.9274488960145,-1,-1.00287990196078,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt5843850",1,"actress",NA,"[""Millie Dunbar""]",5,3587,"movie","Kings","Kings",0,2017,NA,86,"Crime,Drama,Romance",51,NA,NA,NA,NA,0,5.80139891696751,5.9274488960145,-1,-0.801398916967509,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt6146586",2,"actress",NA,"[""Sofia""]",7.4,336847,"movie","John Wick: Chapter 3 - Parabellum","John Wick: Chapter 3 - Parabellum",0,2019,NA,130,"Action,Crime,Thriller",53,NA,NA,NA,NA,0,5.8062986868462,5.9274488960145,1,1.5937013131538,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000932","Halle Berry",1966,NA,"actress,producer,executive","tt0285742,tt0327554,tt0348836,tt0246460","tt8310474",1,"actress",NA,"[""Jackie Justice""]",6.1,14619,"movie","Bruised","Bruised",0,2020,NA,129,"Drama,Sport",54,NA,NA,NA,NA,0,5.65486644151059,5.9274488960145,1,0.445133558489407,35,1,-0.0240855303926768,7,5.30155879865437,8,5.27747326826169,5,3.30379684727341,1,26,56,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0117299",1,"actress",NA,"[""Rosie""]",5.4,134,"movie","Parklands","Parklands",0,1996,NA,51,"Drama",27,NA,NA,NA,NA,0,5.85598591549296,5.9274488960145,-1,-0.455985915492957,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0119843",2,"actress",NA,"[""Lucinda Leplastrier""]",6.6,6920,"movie","Oscar and Lucinda","Oscar and Lucinda",0,1997,NA,132,"Drama,Romance",28,NA,NA,NA,NA,0,5.88436018957346,5.9274488960145,1,0.71563981042654,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0119859",4,"actress",NA,"[""Susan Macarthy""]",6.8,5602,"movie","Paradise Road","Paradise Road",0,1997,NA,122,"Drama,History,War",28,NA,NA,NA,NA,0,5.88436018957346,5.9274488960145,1,0.91563981042654,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0120316",2,"actress",NA,"[""Lizzie""]",5.9,694,"movie","The Wedding Party","Thank God He Met Lizzie",0,1997,NA,91,"Comedy,Drama,Romance",28,NA,NA,NA,NA,0,5.88436018957346,5.9274488960145,1,0.0156398104265403,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0120797",3,"actress",NA,"[""Connie Falzone""]",6,29605,"movie","Pushing Tin","Pushing Tin",0,1999,NA,124,"Comedy,Drama,Romance",30,NA,NA,NA,NA,0,5.86087216248507,5.9274488960145,1,0.139127837514934,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0120824",4,"actress",NA,"[""Petal""]",6.7,33069,"movie","The Shipping News","The Shipping News",0,2001,NA,111,"Drama",32,NA,NA,NA,NA,0,5.84773396115362,5.9274488960145,1,0.852266038846381,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0127536",1,"actress",NA,"[""Elizabeth I""]",7.4,99401,"movie","Elizabeth","Elizabeth",0,1998,NA,124,"Biography,Drama,History",29,NA,NA,NA,NA,0,5.87382352941176,5.9274488960145,1,1.52617647058824,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
"nm0000949","Cate Blanchett",1969,NA,"actress,producer,writer","tt2402927,tt0127536,tt2334873,tt0338751","tt0134119",4,"actress",NA,"[""Meredith Logue""]",7.4,211411,"movie","The Talented Mr. Ripley","The Talented Mr. Ripley",0,1999,NA,139,"Crime,Drama,Thriller",30,NA,NA,NA,NA,0,5.86087216248507,5.9274488960145,1,1.53912783751493,44,28,28.6502575111887,17,21.0442711359562,45,49.6945286471449,40,42.9580863615549,1,21,53,TRUE,TRUE,"Career Better in 50s","Career Better in 50s"
